epoch,loss,reconstruction,kl,validity,cosine
1.0,0.07945998741738629,0.019673037113981287,2.8177892792818805e-05,0.4024122807017544,0.8137678812470353
2.0,0.02426848918395607,0.01930612608332906,2.8152604324548104e-05,0.9506578947368421,0.8151378302197707
3.0,0.02172366637540491,0.01917361061235792,2.8125947625212894e-05,0.9747807017543859,0.8153904232016781
4.0,0.022372635342834287,0.019109763874950118,2.8222414425328136e-05,0.9676535087719298,0.8153695636673978
5.0,0.023340418248584394,0.019036041736079937,2.806070680985852e-05,0.9572368421052632,0.8155690259055087
6.0,0.02681734780535886,0.019004070461449914,2.8189591064706054e-05,0.9221491228070176,0.8154613856683698
7.0,0.027704537535707157,0.018959232311891883,2.8200115880999394e-05,0.912828947368421,0.8155525347642731
8.0,0.031293453142177644,0.018929747782909033,2.8179041628231572e-05,0.8766447368421053,0.8155763849877474
9.0,0.03695690027323731,0.01889149035866323,2.812896807307353e-05,0.8196271929824561,0.8156603004848748
10.0,0.041103608922608066,0.018871457610083252,2.82037264951852e-05,0.7779605263157895,0.8156116876685828
11.0,0.04601103278171075,0.01884470161115914,2.8173086607957405e-05,0.7286184210526315,0.81566216757423
12.0,0.050816982200271206,0.018826042105884927,2.8220967419257615e-05,0.6803728070175439,0.8156066197052336
13.0,0.054350488786503934,0.018796009256651525,2.816384247189649e-05,0.6447368421052632,0.8157150233001039
14.0,0.05904711358118476,0.018777751592559774,2.8133822987703688e-05,0.5975877192982456,0.8157438844965216
15.0,0.06411198415515716,0.01874394410927045,2.812741049159453e-05,0.5466008771929824,0.815784590286121
16.0,0.07012508489322244,0.018726374006323647,2.8096638974953715e-05,0.4862938596491228,0.8158102464257625
17.0,0.07597681435576656,0.01871176987167513,2.8202606005690638e-05,0.4276315789473684,0.8157378858641574
18.0,0.08439961131335351,0.01869159234328228,2.8193877210070607e-05,0.3432017543859649,0.815779375402551
19.0,0.09346212159123338,0.01865320791604749,2.8211714220161777e-05,0.25219298245614036,0.8158003781971178
20.0,0.10114777428016328,0.01860864911424486,2.816037327615879e-05,0.17489035087719298,0.8158468337435472
