epoch,loss,reconstruction,kl,validity,cosine
1.0,0.4320699605522989,0.29552604187432274,0.036543910687684485,0.0,0.28301219511984893
2.0,0.165840307022116,0.05125635845732068,0.024772145283377303,0.10188197026022305,0.5875236672318115
3.0,0.13270005725019482,0.04312459718726824,0.018943489266067853,0.2936802973977695,0.7083698268495084
4.0,0.1227674402545819,0.03926823792293612,0.013750131555303212,0.3025092936802974,0.7320873365083148
5.0,0.11439921080955343,0.029662959322638006,0.00848160468588919,0.237453531598513,0.7811103549588568
6.0,0.12464564077583831,0.027103581476167232,0.0030601817255902024,0.05518122676579926,0.7760486467620255
7.0,0.12602608443192834,0.025624502477925064,0.0009708182516115714,0.005692379182156134,0.789251464339437
8.0,0.12135034234550363,0.023931098655281677,0.0002770497355775451,0.02857806691449814,0.8082699566304019
9.0,0.11678780960161447,0.022600013153371314,0.00017060286541911688,0.05982806691449814,0.8200292306983338
10.0,0.11497905332470472,0.02183976380646118,0.000248955124692704,0.07109665427509294,0.8237616642478673
11.0,0.11789044780746712,0.021325318253561022,0.000329069520822219,0.03763940520446097,0.8253710501477621
12.0,0.11997176593231888,0.020923084946397733,0.0003730292291035114,0.01324349442379182,0.8264001427308334
13.0,0.12040363970908534,0.020545914641072537,0.0003921102070984029,0.005343866171003717,0.8273741145337824
14.0,0.12052678027394535,0.020175630732207493,0.0003976164389517224,0.00046468401486988845,0.8284263798073765
15.0,0.12022360592914337,0.01982571791206594,0.0003978863885558252,0.0,0.8296035833961458
16.0,0.11986635979888165,0.019473919489154362,0.0003924388587769107,0.0,0.8308768536078442
17.0,0.11949999275925434,0.019120219547897024,0.0003797716216227909,0.0,0.8321027592877029
18.0,0.11912037828265512,0.018785102988790624,0.00037012514930917815,0.00034851301115241634,0.8332718761437001
19.0,0.11888188208179847,0.01851579911840671,0.0003660814158794155,0.0,0.833966076041686
20.0,0.11866887978738569,0.018310020473477566,0.00035885778156980754,0.0,0.8344291742184792
