epoch,loss,reconstruction,kl,validity,cosine
1.0,0.2569530730607898,0.15192207994502643,0.005077501457749032,0.00046511627906976747,0.34231954054777014
2.0,0.14052749469529752,0.04238459020159965,3.8252164689088944e-05,0.018953488372093024,0.6134119330450546
3.0,0.126952039710311,0.03773799966241038,1.055194620908709e-05,0.10796511627906977,0.6671086259775384
4.0,0.12373307087393694,0.033520957562466,8.62523040733893e-06,0.09796511627906977,0.7393602902390236
5.0,0.12528830042412115,0.025567551210176113,5.63145767870971e-06,0.0028488372093023254,0.8140783563325571
6.0,0.12275140646585199,0.02275288066891737,4.338245801823917e-06,5.8139534883720933e-05,0.8212237726810366
7.0,0.12014183339684509,0.0221092776711597,3.484854958641822e-06,0.019709302325581397,0.823289120751758
8.0,0.11909048532330713,0.021512315640615863,2.587187451607924e-06,0.02424418604651163,0.8250380234385646
9.0,0.12090471280175587,0.020903200782662213,1.5105653283383215e-06,0.0,0.8267782201323398
10.0,0.12031209990035656,0.020310937031063923,1.1613382163125417e-06,0.0,0.8287850907237031
11.0,0.1197216108164122,0.01972054379797259,1.0655686896085214e-06,0.0,0.8309894760264906
12.0,0.11910101101842037,0.019100159245521522,8.503321628479678e-07,0.0,0.8330956442966018
13.0,0.11870445086512454,0.018703630800510563,8.184937163880318e-07,0.0,0.834037175843882
14.0,0.1184114161203074,0.01841074415590874,6.705190303972454e-07,0.0,0.8346955816690312
15.0,0.11820520751698073,0.018204696071009302,5.098620351080087e-07,0.0,0.8351598399738933
16.0,0.11806594120901684,0.018065453232374303,4.86408305780356e-07,0.0,0.8353917829380479
17.0,0.1179531324048375,0.017952696384732115,4.344295198967133e-07,0.0,0.8355334323506023
18.0,0.11786883014579153,0.017868478779875956,3.498315514704256e-07,0.0,0.8356296089083649
19.0,0.11780748519093491,0.017807072331739025,4.1135797052743857e-07,0.0,0.8357001670016799
20.0,0.1177652920539989,0.0177648962774249,3.942224570310341e-07,0.0,0.8357360696792603
