epoch,loss,reconstruction,kl,validity,cosine
1.0,0.23520854021315238,0.11031662712226792,0.024891910074277847,0.0,0.4006777103561008
2.0,0.14826568908518575,0.04070998307275949,0.007555704387285674,0.0,0.5888056621010862
3.0,0.11658002631427188,0.036254584446521715,0.006463917315033953,0.26138475836431224,0.6995972261996074
4.0,0.10349653610011016,0.02837837507193527,0.006066116466287344,0.30947955390334575,0.7919066899549563
5.0,0.09015999077282652,0.025434185982747593,0.005281102250686753,0.4055529739776952,0.8111015710024142
6.0,0.07500322084167634,0.023930547987439817,0.004732059212713104,0.5365938661710037,0.8184773646101189
7.0,0.0948664805813793,0.022659256590398715,0.004235569628294848,0.32028345724907065,0.8230777808281569
8.0,0.11417370786731128,0.021567222558405097,0.003863455806027918,0.11256970260223048,0.8266456085066813
9.0,0.11853261303059674,0.020637488799328918,0.0035526517542342215,0.05657527881040892,0.8298354422514324
10.0,0.11823506873502607,0.019846644820333856,0.003314073988215714,0.04925650557620818,0.832620662051949
11.0,0.11828013808643065,0.019129886513499745,0.0030535966569910926,0.03903345724907063,0.8352171600308117
12.0,0.11741180320488476,0.018524972912353433,0.0028250267284274876,0.03938197026022305,0.8377420811404969
13.0,0.11681456206068673,0.01804544621919278,0.0025446728675982823,0.03775557620817844,0.840367443499512
14.0,0.11576634735478344,0.017678687279718518,0.002246581440355255,0.04158921933085502,0.8427939449322711
15.0,0.1150349448383076,0.0173723675504493,0.0019492866626341712,0.042867100371747215,0.8447710025266201
16.0,0.11494184511135502,0.01714327602498372,0.0017019141706478779,0.03903345724907063,0.8461410916206119
17.0,0.11435633418617638,0.01694699695340763,0.0015217902354781817,0.04112453531598513,0.8471500034890653
18.0,0.11391827086035204,0.016779917022247962,0.0014018291026720825,0.04263475836431227,0.8478458746436803
19.0,0.11362271179829388,0.016637780322765992,0.0013181092600566663,0.0433317843866171,0.8483095412803848
20.0,0.11340229246474554,0.016491634726219683,0.0012554527874031973,0.043447955390334574,0.8487542146422162
