epoch,loss,reconstruction,kl,validity,cosine
1.0,0.10959013682185557,0.019899544240743444,0.0009296279463900678,0.11239035087719298,0.8130774032651332
2.0,0.0838274613611008,0.019135966864332818,0.0009305295483372582,0.36239035087719296,0.818164508070862
3.0,0.05258279001307592,0.018647671056290466,0.0009307329703261259,0.6699561403508771,0.8208592785032172
4.0,0.03425109432193271,0.01829885854794268,0.0009303057991098939,0.8497807017543859,0.8223079296580532
5.0,0.02902704344964341,0.01806528536243397,0.000928863315238503,0.899671052631579,0.8230442634800024
6.0,0.03358062304425658,0.01784901708168419,0.0009289742141079746,0.8519736842105263,0.8240181291312502
7.0,0.03979844274816283,0.01770610651491504,0.000930055168155058,0.7883771929824561,0.8244773902391133
8.0,0.04449655305136714,0.017581478349472348,0.0009282323242810538,0.7401315789473685,0.8249299092250958
9.0,0.04941655875167303,0.017511540795104544,0.000929140365833678,0.6902412280701754,0.8251034105033205
10.0,0.05474160520131128,0.01740829880234965,0.0009297977274144886,0.6359649122807017,0.825443696034582
11.0,0.056026996456478774,0.01732486925953836,0.0009280042988329864,0.6222587719298246,0.8256346060518633
12.0,0.054341749860006464,0.01722719360208302,0.0009303456111075846,0.6381578947368421,0.8258879948080632
13.0,0.05358312007758701,0.017180809702136014,0.000930818543757165,0.6452850877192983,0.8258135203729596
14.0,0.04676106333601893,0.01710456956112594,0.0009284231494172689,0.7127192982456141,0.8261700680381373
15.0,0.039638830593934186,0.017054215089924503,0.0009289132982590481,0.7834429824561403,0.8262173078562084
16.0,0.033286484040058496,0.01700529014985812,0.0009303165562941055,0.8464912280701754,0.8264066634470957
17.0,0.02820664536403982,0.016969871184412847,0.0009297565735770357,0.8969298245614035,0.8263850363723019
18.0,0.023032337999004022,0.016949079522307505,0.0009297499103316417,0.9484649122807017,0.8264674267225098
19.0,0.022883763945285688,0.01691226747801952,0.0009276369533485227,0.9495614035087719,0.8266780235265431
20.0,0.02075835923549899,0.01686857199590457,0.0009292610047850758,0.9703947368421053,0.8268599766388274
